RT(milliseconds);TIC
440900;2,6451828
441000;2,9042044
441100;3,4742622
441200;3,671206
441300;3,7318113
441400;4,0651894
441500;3,736993
441600;3,5693042
441700;3,696772
441800;3,726632
441900;4,121969
442000;4,185806
442100;3,755794
442200;3,9645383
442300;3,9526856
442400;3,0095134
442500;3,319028
442600;4,081938
442700;3,7040842
442800;3,2303133
442900;3,495572
443000;3,0144238
443100;2,0724723
443200;2,3177142
443300;2,242211
443400;2,498838
443500;2,7856965
443600;2,5962331
443700;2,5126793
443800;2,3375647
443900;1,5276517
444000;0,7208682
444100;0,1
444200;0,1
444300;0,036922965
444400;0,30052242
444500;0,47896254
444600;0,36812124
444700;0,90228224
444800;1,7443104
444900;0,82154655
445000;0,46737072
445100;1,4542618
445200;1,5775977
445300;1,5488588
445400;1,9814941
445500;2,1266975
445600;2,230297
445700;2,0660295
445800;1,5081031
445900;1,2158684
446000;1,1368842
446100;0,5584656
446200;0,55609274
446300;1,1837122
446400;1,5760434
446500;1,4520664
446600;0,21474163
446700;0,1
446800;0,1
446900;0,41091806
447000;0,5297681
447100;0,4013038
447200;0,28171912
447300;0,27469504
447400;0,4604806
447500;0,5514414
447600;0,61556935
447700;1,9427967
447800;3,7005658
447900;6,087752
448000;11,207213
448100;20,279572
448200;32,60131
448300;49,28808
448400;73,20815
448500;103,81848
448600;140,17941
448700;177,43349
448800;216,48355
448900;251,41267
449000;273,42218
449100;283,06168
449200;277,5059
449300;261,7351
449400;236,54099
449500;202,06886
449600;164,82129
449700;131,39693
449800;104,54771
449900;83,49733
450000;65,509995
450100;51,247173
450200;42,956444
450300;36,45852
450400;32,375366
450500;30,976023
450600;29,247324
450700;26,210672
450800;23,545147
450900;21,72301
451000;20,559244
451100;18,594917
451200;15,712476
451300;13,360721
451400;12,126278
451500;12,01772
451600;10,793184
451700;9,443589
451800;9,073836
451900;8,172764
452000;6,440966
452100;5,932014
452200;5,828372
452300;4,9281926
452400;4,5609617
452500;3,70641
452600;3,637659
452700;3,8414195
452800;3,9214828
452900;3,202708
453000;3,2291737
453100;3,9128845
453200;3,4192605
453300;2,1046398
453400;1,962005
453500;2,3255675
453600;1,6672208
453700;0,8855921
453800;1,8734993
453900;2,3459861
454000;1,7910955
454100;1,4333246
454200;1,8700194
454300;2,3424535
454400;2,2457547
454500;1,8144064
454600;0,8145844
454700;0,1
454800;0,6263852
454900;1,7760117
455000;1,4923552
455100;1,8715104
455200;2,3581412
455300;2,0608702
455400;1,998192
455500;1,9828378
455600;1,9990629
455700;2,5550025
455800;3,2878053
455900;3,2548897
456000;2,0710645
456100;1,397769
456200;1,4236276
456300;2,177948
456400;2,8815246
456500;3,871142
456600;3,5490203
456700;2,5375543
456800;2,3727677
456900;2,0405629
457000;1,7830462
457100;2,6373398
457200;3,1622825
457300;2,2981148
457400;0,8146469
457500;0,5127776
457600;1,8108422
457700;2,5900698
457800;2,0040665
457900;1,4380382
458000;1,6912471
458100;1,2481292
458200;0,3515764
458300;1,0555888
458400;2,3612797
458500;2,9766304
458600;2,906681
458700;2,0881267
458800;2,254561
458900;2,0871434
459000;1,7893866
459100;2,4249206
459200;2,3515925
459300;1,9371712
459400;1,8275219
459500;1,8675113
459600;1,8754683
459700;1,9265212
459800;1,9554267
459900;1,568119
460000;1,1127654
460100;1,1757858
460200;1,5784571
460300;1,595936
460400;1,3447058
460500;1,1801885
460600;1,7746341
460700;1,1386446
460800;1,0849807
460900;1,0967903
461000;1,6940025
461100;1,8902307
461200;1,4096525
461300;1,1037731
461400;0,83721036
461500;0,15393896
461600;0,23533745
461700;0,86824936
461800;1,1837212
461900;0,1
462000;0,1
462100;0,879853
462200;1,481892
462300;0,28581107
462400;0,1
462500;0,08961391
462600;0,7654061
462700;1,4744843
462800;1,7669486
462900;1,491921
463000;1,5039797
463100;1,9735564
463200;2,7352643
463300;3,347914
463400;3,6470227
463500;2,8338902
463600;2,2901354
463700;2,8332684
463800;2,4771755
463900;3,2580185
464000;4,0407443
464100;4,378148
464200;3,3123083
464300;3,1387894
464400;3,1929252
464500;2,6555333
464600;1,95124
464700;1,6214402
464800;1,5009744
464900;1,849007
465000;2,1373682
465100;2,4959598
465200;2,006169
465300;1,0075188
465400;1,0361227
465500;1,2150193
465600;0,8348493
465700;0,53376716
465800;0,28833905
465900;0,7124559
466000;1,9415853
466100;2,9669547
466200;3,5994287
466300;3,4432418
466400;2,9193697
466500;3,128072
466600;2,861431
466700;2,4728146
466800;2,973647
466900;3,21978
467000;3,1186018
467100;2,8581328
467200;3,095511
467300;4,251386
467400;3,9418287
467500;2,46577
467600;2,3070242
467700;3,0581212
467800;2,677808
467900;2,2981856
468000;2,9985924
468100;3,1658888
468200;3,2615392
468300;2,9211724
468400;2,3986254
468500;1,1296118
468600;1,0181898
468700;2,763348
468800;3,264358
468900;2,2222998
469000;2,3301764
469100;2,3584092
469200;1,7500098
469300;2,1583998
469400;2,9017804
469500;3,494775
469600;3,207369
469700;3,1906056
469800;4,095811
469900;3,8119235
470000;3,251587
470100;4,1046863
470200;3,7042542
470300;2,8789136
470400;2,3329446
470500;2,6385655
470600;2,846147
470700;3,0079503
470800;3,4432855
470900;2,884975
471000;1,5549307
471100;1,6811244
471200;2,284481
471300;2,944805
471400;2,5921912
471500;2,8544636
471600;2,483195
471700;1,7884966
471800;2,6028428
471900;3,2845695
472000;3,3338838
472100;2,8419604
472200;2,6382008
472300;2,4985068
472400;2,6078773
472500;3,0642643
472600;3,953453
472700;3,8664708
472800;3,7782264
472900;3,3963964
473000;3,905393
473100;4,6848025
473200;4,3747945
473300;3,5126352
473400;2,9389508
473500;2,351197
473600;1,3907241
473700;1,7851908
473800;2,3262722
473900;2,4547246
474000;1,5786542
474100;0,86166036
474200;1,4142098
474300;1,9965435
474400;2,7179735
474500;2,970311
474600;2,7845833
474700;2,2653763
474800;1,3022288
474900;0,9847993
475000;1,3182147
475100;2,13456
475200;2,9379041
475300;3,8023114
475400;4,187092
475500;3,2914186
475600;1,8800058
475700;2,2453597
475800;2,5408077
475900;2,6074219
476000;1,6961147
476100;1,3179966
476200;1,8911418
476300;1,2877551
476400;1,6044822
476500;1,4620208
476600;1,7180167
476700;2,398999
476800;1,73
476900;1,6963954
477000;1,8814878
477100;1,889018
477200;1,8324952
477300;1,4649632
477400;1,551096
477500;1,490595
477600;0,80198735
477700;0,6246865
477800;1,0944487
477900;1,1389767
478000;0,21340533
478100;0,094431214
478200;0,79697216
478300;0,4380199
478400;0,1
478500;0,5244637
478600;1,1861769
478700;0,8032716
478800;0,05486647
478900;0,05519797
479000;0,16741733
479100;0,91631943
479200;1,1823647
479300;0,80625516
479400;0,79332566
479500;1,0377387
479600;0,19485061
479700;0,1
479800;0,11847679
479900;0,5382216
480000;0,3316022
480100;0,5867895
480200;1,3860831
480300;1,842254
480400;0,95782137
480500;0,6767762
480600;0,8846807
480700;0,36376998
480800;0,03469557
480900;0,30595112
481000;0,75347143
481100;1,220447
481200;2,2780766
481300;2,5919223
481400;2,446717
481500;2,9601576
481600;3,92115
481700;3,828925
481800;3,1774871
481900;3,2979133
482000;3,4741383
482100;3,251855
482200;3,074452
482300;3,5074022
482400;3,8791003
482500;3,0825086
482600;2,676998
482700;3,2267818
482800;2,44935
482900;1,3961841
483000;1,6743392
483100;2,3913848
483200;3,5336647
483300;2,7846615
483400;1,6730965
483500;1,729227
483600;2,1024857
483700;1,9374816
483800;1,6430211
483900;1,7562869
484000;1,9106296
484100;2,3024962
484200;2,2658231
484300;1,1693424
484400;0,6991023
484500;0,8381017
484600;1,4522833
484700;1,8787934
484800;3,048644
484900;3,6602342
485000;3,0658607
485100;2,52355
485200;3,3086047
485300;4,459136
485400;4,567447
485500;3,8165646
485600;3,5019436
485700;4,0902176
485800;4,0991173
485900;3,739306
486000;4,340169
486100;4,663712
486200;4,911131
486300;4,425209
486400;4,2538476
486500;3,2680779
486600;1,599395
486700;0,06174551
486800;0,88478416
486900;1,5928365
487000;2,4800656
487100;2,2660391
487200;2,2985792
487300;2,2860763
487400;1,696199
487500;1,4290255
487600;0,85109335
487700;1,0161494
487800;1,4908537
487900;1,3571894
488000;0,9629816
488100;1,162152
488200;2,135318
488300;2,9982212
488400;3,6224082
488500;3,323732
488600;3,5818202
488700;4,369669
488800;4,4718866
488900;4,2152843
489000;4,0088916
489100;3,7992756
489200;2,6566932
489300;3,1864815
489400;4,2242017
489500;4,2176113
489600;2,8534071
489700;2,7997868
489800;2,727019
489900;2,358658
490000;2,0936282
490100;1,1886221
490200;1,3585037
490300;1,7268742
490400;1,9592586
490500;2,6486118
490600;2,880762
490700;2,6700597
490800;3,5070198
490900;3,6218286
491000;3,4391215
491100;4,1272416
491200;4,4516025
491300;3,8450983
491400;3,8331547
491500;5,2709517
491600;5,994992
491700;5,0885544
491800;4,995061
491900;4,933493
492000;4,0525393
492100;3,4900913
492200;3,4285314
492300;2,9927301
492400;2,5631518
492500;3,0434322
492600;3,7920246
492700;3,7289104
492800;3,6941097
492900;3,2018476
493000;3,0099473
493100;3,4978926
493200;3,3083775
493300;3,4396608
493400;3,6717026
493500;3,5763695
493600;3,7687337
493700;3,2987435
493800;3,4813697
493900;4,2298546
494000;4,934159
494100;4,9950953
494200;4,928098
494300;4,386334
494400;3,6519675
494500;3,7738745
494600;4,1760483
494700;3,835058
494800;3,5074143
494900;3,2939763
495000;4,025361
495100;4,997519
495200;4,5554266
495300;4,4853654
495400;4,3333936
495500;4,151535
495600;4,664077
495700;4,3089056
495800;3,319951
495900;2,891763
496000;2,76856
496100;3,393725
496200;3,4238906
496300;2,413929
496400;2,2478065
496500;2,9653893
496600;3,8467457
496700;4,031774
496800;3,6612594
496900;3,5437796
497000;3,1068246
497100;2,2076616
497200;1,6696566
497300;1,9941106
497400;2,1792126
497500;1,8206742
497600;2,6907468
497700;2,886313
497800;2,106951
497900;2,533949
498000;3,5332136
498100;4,4565763
498200;4,1452765
498300;3,54708
498400;3,2837522
498500;2,6314347
498600;2,66243
498700;3,1027339
498800;2,579159
498900;2,106568
499000;2,5366304
499100;3,045823
499200;3,6464136
499300;3,6141837
499400;3,6277542
499500;3,633299
499600;3,6667602
499700;3,3565094
499800;3,008663
499900;3,3314712
500000;2,722635
500100;1,8939799
500200;1,771703
500300;2,5345285
500400;3,4197044
500500;3,678976
500600;3,3789294
500700;3,9842422
500800;3,6057303
500900;2,9205196
501000;2,3642735
501100;2,3479667
501200;1,5417932
501300;1,94233
501400;1,9902152
501500;1,6505105
501600;1,900395
501700;1,3611573
501800;0,7945379
501900;1,2451873
502000;2,3224382
502100;2,17427
502200;1,3459167
502300;0,65552807
502400;1,0169255
502500;1,7515109
502600;1,5395969
502700;1,7735983
502800;2,5813951
502900;2,374415
503000;1,9195087
503100;1,3789568
503200;2,029687
503300;1,2654508
503400;1,4387319
503500;2,671426
503600;2,9122627
503700;2,5807326
503800;2,3157363
503900;1,6988921
504000;1,3389667
504100;1,9553746
504200;2,4514625
504300;2,4261525
504400;2,2243292
504500;2,8595002
504600;3,849167
504700;2,7837079
504800;2,0777152
504900;2,1392336
505000;1,0159724
505100;1,401685
505200;1,7738578
505300;2,524065
505400;2,43988
505500;2,5975688
505600;3,3887727
505700;2,4501972
505800;0,44868064
505900;0,19876674
506000;0,655663
506100;0,46186885
506200;0,13994265
506300;0,1
506400;0,26111287
506500;1,0691084
506600;2,3098626
506700;2,4731903
506800;2,0778406
506900;1,5318272
507000;1,2927397
507100;1,3698903
507200;1,3591052
507300;1,7263873
507400;2,539688
507500;2,8924453
507600;2,3745093
507700;1,1234063
507800;0,58864385
507900;0,7497523
508000;0,98038507
508100;1,055247
508200;1,8051438
508300;1,5844251
508400;1,975919
508500;2,1569698
508600;1,4024932
508700;0,8775838
508800;1,1180701
508900;0,82822883
509000;0,27358648
509100;0,7121045
509200;0,75089145
509300;0,9826235
509400;1,7173122
509500;2,1356268
509600;2,4493902
509700;2,5789933
509800;2,070671
509900;1,505958
510000;1,283095
510100;1,1289785
510200;1,6849061
510300;2,118359
510400;1,7919252
510500;1,3618398
510600;1,9474281
510700;2,6133053
510800;2,4776015
510900;1,9223975
511000;2,654403
511100;2,9957695
511200;2,0093307
511300;1,911208
511400;1,6924064
511500;1,6763813
511600;1,0074047
511700;1,2919725
511800;1,6716669
511900;1,8168293
512000;1,7162241
512100;1,4467937
512200;1,9498116
512300;2,7816443
512400;3,2848215
512500;3,5669928
512600;3,0021882
512700;1,8517016
512800;1,6168412
512900;2,6313226
513000;3,0147347
513100;2,9174738
513200;3,4175532
513300;3,0515761
513400;2,3715453
513500;2,2793407
513600;2,151613
513700;2,220789
513800;2,7975059
513900;3,3426886
514000;3,0613954
514100;2,631414
514200;2,4045227
514300;2,1041443
514400;2,1683557
514500;2,3549283
514600;2,25369
514700;1,894209
514800;1,4406588
514900;1,0156513
515000;1,1044568
515100;0,89698815
515200;1,6631415
515300;1,1772461
515400;1,1216035
515500;1,4234418
515600;1,3305119
515700;1,1407794
515800;0,76168674
515900;0,6041011
516000;0,98622906
516100;1,3553241
516200;1,0488554
516300;0,8966042
516400;1,1106528
516500;1,2993715
516600;0,7619664
516700;0,8269129
516800;1,8356329
516900;2,2954738
517000;2,2162595
517100;2,2149746
517200;1,8122408
517300;0,6039874
517400;1,6886773
517500;1,9923812
517600;1,8581148
517700;1,6431253
517800;1,7274237
517900;1,3829243
518000;1,0631201
518100;1,4193699
518200;2,1064737
518300;2,3607817
518400;2,142941
518500;2,2016616
518600;2,8140397
518700;3,2166715
518800;3,5155463
518900;2,7701168
519000;2,4796624
519100;2,8050458
519200;2,4262564
519300;1,6690973
519400;1,6793126
519500;2,182953
519600;1,4327035
519700;0,39226004
519800;0,1
519900;0,1
520000;1,2269534
520100;1,3726572
520200;0,419704
520300;0,34911075
520400;1,207881
520500;1,557147
520600;0,8439454
520700;1,8386075
520800;2,089236
520900;2,4364617
521000;2,335389
521100;1,9400096
521200;1,6676979
521300;1,2075092
521400;0,97096866
521500;0,5066239
521600;0,17467982
521700;0,68627644
521800;0,6154762
521900;0,5614287
522000;1,4990381
522100;2,2016616
522200;1,7475227
522300;1,2946159
522400;1,8565515
522500;2,505045
522600;2,6910768
522700;2,950182
522800;2,8062093
522900;2,9669843
523000;3,3684158
523100;3,9598985
523200;4,5778694
523300;4,730348
523400;4,0835114
523500;2,637818
523600;1,6009797
523700;1,6875174
523800;2,1659608
523900;2,177254
524000;2,8209214
524100;3,5267289
524200;3,1475716
524300;2,0664854
524400;2,3110428
524500;2,5478742
524600;2,6876082
524700;2,3483393
524800;1,8882928
524900;2,3380823
525000;3,0477214
525100;2,9364338
525200;2,637484
525300;1,8545612
525400;1,4246432
525500;1,8552976
525600;2,2458165
525700;2,6412976
525800;2,349126
525900;2,9926896
526000;3,0992439
526100;2,7761216
526200;3,6270106
526300;3,9122815
526400;3,7249525
526500;3,9396846
526600;3,9505115
526700;3,732681
526800;3,3673878
526900;3,1148326
527000;2,2864685
527100;1,4138178
527200;1,2771475
527300;0,98405296
527400;1,392797
527500;1,7418859
527600;2,0947158
527700;2,667448
527800;2,3787138
527900;0,8668196
528000;1,3983384
528100;2,1307414
528200;2,3220236
528300;2,949611
528400;2,245787
528500;2,201289
528600;1,2030216
528700;1,2545618
528800;1,757179
528900;1,9278376
529000;1,8074251
529100;1,9764255
529200;1,6252226
529300;1,7870761
529400;1,8674496
529500;1,1700357
529600;1,116703
529700;1,636402
529800;1,475489
529900;2,2391036
530000;2,061285
530100;0,8347243
530200;0,75726336
530300;1,964108
530400;3,098174
530500;3,8513649
530600;2,8153672
530700;1,9192383
530800;2,241558
530900;2,296549
531000;1,9018857
531100;1,9440299
531200;2,459875
531300;2,323227
531400;2,212271
531500;2,3864644
531600;3,1870408
531700;3,71654
531800;3,796799
531900;3,8134058
532000;3,9075367
532100;4,177971
532200;4,1878595
532300;4,101724
532400;4,493023
532500;5,060811
532600;4,8163657
532700;4,176781
532800;3,9392605
532900;4,6697435
533000;5,607288
533100;5,316129
533200;4,5075464
533300;4,2882032
533400;4,349393
533500;3,894939
533600;3,7600725
533700;3,913931
533800;3,4211264
533900;2,9322186
534000;3,2733803
534100;4,2214656
534200;3,7448664
534300;3,3489277
534400;3,1067328
534500;2,783209
534600;2,4950142
534700;2,7439024
534800;2,6666603
534900;2,556118
535000;1,7976846
535100;1,5643052
535200;2,1551034
535300;2,2057235
535400;2,2934928
535500;2,294644
535600;2,404666
535700;1,8785967
535800;1,8637614
535900;2,3165436
536000;3,1568334
536100;3,840366
536200;3,846084
536300;3,8687494
536400;4,0274754
536500;4,1969743
536600;4,4651423
536700;4,162507
536800;4,205056
536900;4,71027
537000;4,5028195
537100;3,8498077
537200;4,1390924
537300;4,085335
537400;3,8219006
537500;3,8574274
537600;3,9748359
537700;4,744031
537800;4,284433
537900;3,0618002
538000;2,2828434
538100;2,7096336
538200;3,4284372
538300;3,9621353
538400;3,8242636
538500;3,841214
538600;3,7373023
538700;3,2862675
538800;3,0339723
538900;3,0031514
539000;3,7459137
539100;3,486487
539200;1,9263046
539300;1,6226953
539400;1,3879778
539500;1,2226647
539600;1,4344226
539700;1,1853898
539800;0,697351
539900;1,1453273
540000;2,1476772
540100;2,017327
540200;1,0118184
540300;0,8407465
540400;1,166741
540500;1,3653845
540600;2,190462
540700;1,7656103
540800;1,3887353
540900;1,2187486
541000;2,0490806
541100;2,2827084
541200;1,1284298
541300;0,76897
541400;1,5221101
541500;2,2527888
541600;1,9325514
541700;1,3887554
541800;0,78300714
541900;0,6418839
542000;0,10163141
542100;0,3300896
542200;1,1989822
542300;0,8294827
542400;1,1464881
542500;1,743398
542600;1,4310043
542700;1,2447209
542800;0,97338194
542900;0,8656285
543000;0,9990126
543100;1,7022998
543200;1,464891
543300;0,7734039
543400;1,3658812
543500;2,186599
543600;2,171433
543700;2,498818
543800;2,7474875
543900;2,7980335
544000;3,0773284
544100;3,4892008
544200;3,2586505
544300;2,0640395
544400;0,7856804
544500;0,70021045
544600;1,5355978
544700;2,090436
544800;2,5237956
544900;2,98008
545000;3,471526
545100;2,7475598
545200;0,8436965
545300;1,0677208
545400;3,21032
545500;3,4945364
545600;2,694051
545700;2,2847493
545800;1,7611127
545900;1,4399135
546000;1,7767559
546100;2,1585736
546200;2,6938035
546300;2,6033814
546400;1,978633
546500;2,015348
546600;2,3703446
546700;2,1537573
546800;1,2270159
546900;1,0735329
547000;0,30406567
547100;0,17868905
547200;0,1
547300;0,4379683
547400;1,8419219
547500;2,642561
547600;3,1369214
547700;4,127581
547800;4,7742724
547900;4,8661666
548000;4,4693127
548100;4,2977777
548200;5,0179014
548300;5,4887404
548400;4,4423194
548500;4,0320644
548600;5,462115
548700;6,0383253
548800;6,762168
548900;6,787156
549000;6,906981
549100;7,2467275
549200;8,135018
549300;8,905671
549400;9,190794
549500;9,724962
549600;10,86789
549700;11,841955
549800;12,423761
549900;12,478478
550000;11,765379
550100;11,460964
550200;10,796653
550300;10,07407
550400;9,46578
550500;9,092295
550600;8,805132
550700;8,05663
550800;5,6688104
550900;4,1766505
551000;3,5695312
551100;3,5931537
551200;4,0164604
551300;4,3382664
551400;4,382636
551500;4,0982323
551600;3,7853706
551700;3,2399194
551800;4,2643986
551900;4,3159714
552000;3,1314957
552100;2,8866851
552200;3,3445132
552300;2,8717659
552400;2,4360676
552500;2,1517882
552600;2,2013717
552700;1,7887762
552800;1,4749824
552900;2,0290453
553000;2,4556901
553100;3,1559308
553200;3,4498231
553300;3,8044775
553400;4,0557256
553500;3,1367967
553600;2,0551105
553700;1,4644663
553800;1,9011812
553900;1,4526355
554000;1,5530764
554100;2,1968455
554200;1,6466569
554300;1,4525739
554400;0,8614946
554500;0,7426665
554600;1,7820209
554700;1,6483351
554800;0,7662142
554900;1,2555264
555000;2,3934784
555100;3,1816757
555200;2,575141
555300;1,8660923
555400;3,2193954
555500;3,8952303
555600;2,7611854
555700;3,309911
555800;3,2558837
555900;2,3230922
556000;2,375688
556100;2,7263129
556200;3,1671815
556300;3,0874927
556400;1,9202541
556500;2,3721054
556600;3,9993687
556700;3,4967442
556800;3,007586
556900;3,368051
557000;3,6320446
557100;3,4942772
557200;2,7589252
557300;1,705213
557400;1,5756085
557500;1,973183
557600;2,9166563
557700;3,67916
557800;3,581145
557900;3,4676106
558000;3,4239738
558100;3,405832
558200;3,8380852
558300;3,8327785
558400;3,7307668
558500;3,7515988
558600;4,1084795
558700;4,4026713
558800;3,529998
558900;3,0293314
559000;3,207314
559100;3,2572834
559200;3,125213
559300;3,5140963
559400;3,5229537
559500;3,807997
559600;3,6117697
559700;2,1045568
559800;1,318432
559900;1,5686888
560000;2,04877
560100;3,295232
560200;3,9715216
560300;3,9412298
560400;3,0075133
560500;2,940255
560600;3,7988906
560700;3,4860513
560800;3,2969093
560900;2,343883
561000;1,7952305
561100;1,7942861
561200;1,6075995
561300;1,9267259
561400;2,2465618
561500;2,468328
561600;2,2900033
561700;2,2663088
561800;2,0484064
561900;0,5923633
562000;0,5740467
562100;1,169425
562200;2,205206
562300;2,9502106
562400;3,1492496
562500;3,6853342
562600;4,071814
562700;3,1688092
562800;3,0601754
562900;3,70961
563000;3,3370552
563100;2,8790808
563200;3,1082642
563300;3,860109
563400;3,665184
563500;2,8126736
563600;3,2693393
563700;3,7271297
563800;3,941353
563900;4,174628
564000;3,7111619
564100;3,8635092
564200;3,830582
564300;3,531096
564400;3,4910169
564500;3,1424527
564600;3,237702
564700;3,335747
564800;2,7471044
564900;2,757538
565000;3,2976022
565100;3,3071046
565200;3,0419211
565300;2,5652761
565400;2,3287587
565500;2,4555035
565600;3,0014338
565700;3,2476277
565800;2,6997497
565900;1,9793361
566000;1,7038851
566100;2,1773574
566200;2,590575
566300;2,9131134
566400;3,7508543
566500;3,9526234
566600;3,4590325
566700;3,2151394
566800;3,49781
566900;3,865517
567000;3,9408832
567100;4,0649166
567200;4,4853115
567300;4,1722736
567400;3,485802
567500;3,3149154
567600;3,19798
567700;2,7673807
567800;3,6205037
567900;4,5021315
568000;3,644061
568100;3,119204
568200;3,4090152
568300;2,944038
568400;2,4068294
568500;2,3931873
568600;2,6782815
568700;2,848747
568800;1,6033733
568900;1,5418979
569000;2,1564095
569100;2,0530272
569200;1,3741179
569300;0,38614774
569400;1,0512584
569500;1,8398504
569600;2,061575
569700;0,71620643
569800;0,8500161
569900;0,67789495
570000;0,870218
570100;1,1901551
570200;0,39669415
570300;0,1
570400;0,35961583
570500;2,0516918
570600;2,1711624
570700;1,4027413
570800;1,6223112
570900;1,5256315
571000;2,039798
571100;2,3024035
571200;1,6883973
571300;2,1630816
571400;2,6811628
571500;1,9739908
571600;1,55811
571700;1,8949656
571800;1,0697923
571900;0,63769805
572000;1,3652586
572100;2,5182638
572200;2,9380283
572300;2,1632276
572400;1,914629
572500;2,8721383
572600;2,4265158
572700;2,5597026
572800;3,4730394
572900;4,0016665
573000;2,5741146
573100;0,69553787
573200;1,3567117
573300;2,3599932
573400;1,9595697
573500;2,1497383
573600;2,763879
573700;2,9230795
573800;2,6607964
573900;1,6489989
574000;1,7510036
574100;2,6545382
574200;2,8802724
574300;3,043205
574400;3,0581212
574500;2,5456214
574600;2,4465942
574700;2,7748995
574800;2,8210435
574900;2,682707
575000;3,296225
575100;3,8598824
575200;4,308759
575300;4,658751
575400;4,6297107
575500;4,139697
575600;3,54707
575700;3,106567
575800;2,8891513
575900;3,469455
576000;4,5334287
576100;4,7672777
576200;3,480532
576300;3,3556094
576400;3,4483523
576500;3,869911
576600;4,3549623
576700;4,928495
576800;4,7288575
576900;3,6190436
577000;2,5433962
577100;2,0216684
577200;2,0749183
577300;2,0106664
577400;2,3396373
577500;2,7006924
577600;3,2482586
577700;3,8400216
577800;4,0355034
577900;3,8921335
578000;2,5633297
578100;2,043072
578200;2,3732238
578300;2,9717808
578400;3,5374992
578500;4,032934
578600;3,5756872
578700;2,7872894
578800;2,4092565
578900;2,9517555
579000;3,435826
579100;2,7357523
579200;1,793677
579300;1,4634513
579400;1,7280761
579500;2,1637747
579600;3,1250691
579700;3,6406453
579800;3,3384297
579900;2,5872204
580000;1,8788458
580100;1,2152053
580200;1,039314
580300;1,7577994
580400;1,4152155
580500;1,1924144
580600;1,3687098
580700;2,8736715
580800;2,6217904
580900;2,1510544
581000;1,8969342
581100;1,3805722
581200;1,1078556
581300;1,8863871
581400;1,6588007
581500;1,2951224
581600;2,326169
581700;3,7523236
581800;3,2256668
581900;2,210033
582000;2,1559956
582100;1,421908
582200;0,9546311
582300;0,026428299
582400;0,44821438
582500;1,1847678
582600;1,2583863
582700;1,4013325
582800;0,97685254
582900;1,2931741
583000;3,9926953
583100;6,966085
583200;9,272636
583300;12,077743
583400;15,273379
583500;19,26647
583600;23,262756
583700;26,504875
583800;29,823023
583900;32,410503
584000;32,359947
584100;31,779879
584200;31,38572
584300;29,691582
584400;26,026968
584500;21,316803
584600;17,015425
584700;14,177441
584800;12,220347
584900;9,330887
585000;7,112661
585100;5,9619455
585200;5,88532
585300;5,6450205
585400;4,3328156
585500;2,9047854
585600;2,198637
585700;1,8456926
585800;1,6284245
585900;1,0226963
586000;1,7424557
586100;2,2044077
586200;1,3857712
586300;1,7507546
586400;2,6697261
586500;2,3452106
586600;1,0548948
586700;1,3687923
586800;1,7065362
586900;1,5595713
587000;1,7973125
587100;2,632066
587200;2,872812
587300;2,1823306
587400;1,4087294
587500;0,9397543
587600;1,6807005
587700;0,9885915
587800;0,6714926
587900;0,2606158
588000;0,62149537
588100;0,6868048
588200;0,48027825
588300;0,72384155
588400;1,4883456
588500;1,8840766
588600;1,3243164
588700;1,0536317
588800;1,2306623
588900;2,2978413
589000;3,4591777
589100;3,69378
589200;3,3677638
589300;2,3931515
589400;2,490208
589500;2,571265
589600;3,012061
589700;2,1205633
589800;1,0774796
589900;1,444927
590000;2,0462847
590100;1,6820673
590200;2,2676868
590300;3,4569519
590400;4,0973735
590500;3,5791156
590600;3,1360593
590700;3,2414715
590800;3,7658718
590900;3,347516
591000;2,7852392
591100;2,4189503
591200;2,6552436
591300;3,658762
591400;4,2009315
591500;3,5015597
591600;2,5725286
591700;2,4588797
591800;2,4450378
591900;2,4486642
592000;3,2305145
592100;3,0986404
592200;2,2236881
592300;1,1646595
592400;0,60839033
592500;0,95911676
592600;1,6284457
592700;1,8472477
592800;0,5460646
592900;2,11119
593000;2,6423357
593100;2,7535195
593200;2,8290102
593300;3,1247678
593400;3,2305305
593500;3,0368433
593600;2,6499403
593700;1,6941885
593800;3,2673526
593900;3,3905866
594000;2,6590476
594100;2,3596737
594200;3,5519948
594300;3,7020986
594400;4,077864
594500;3,6264112
594600;3,7294688
594700;4,8091474
594800;3,9587796
594900;3,4609575
595000;3,369002
595100;3,3633893
595200;2,4735913
595300;0,74709976
595400;0,6238057
595500;1,0556933
595600;1,2494967
595700;0,2920686
595800;0,1
595900;0,1
596000;0,1554826
596100;0,7167452
596200;0,026107157
596300;0,26521552
596400;0,3938454
596500;0,41539398
596600;0,66370195
596700;0,45434746
596800;0,1
596900;0,1
597000;0,028717896
597100;0,9879285
597200;1,0430954
597300;0,3704522
597400;1,7050046
597500;1,6581044
597600;2,2421021
597700;2,4706907
597800;4,085563
597900;5,996071
598000;6,968053
598100;8,044055
598200;8,379395
598300;7,824495
598400;8,405493
598500;8,826749
598600;9,637479
598700;10,3897
598800;9,569909
598900;9,0157385
599000;8,218728
599100;7,329583
599200;7,5947323
599300;7,8666034
599400;8,380384
599500;8,073101
599600;6,901492
599700;6,466625
599800;6,2431636
599900;5,873427
600000;5,4828157
600100;4,3842626
600200;3,5822957
600300;4,057281
600400;4,106906
600500;5,0038385
600600;6,8682923
600700;7,266557
600800;7,693861
600900;9,997731
601000;13,318547
601100;16,706928
601200;19,74803
