time;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung
8,97;19540,0;13377,0;14967,8;10955,0;12649,8;18357,8;13664,8;11143,4;13919,6;9606,0;9651,0;12075,6;12998,6;10338,0;11363,4;12829,8;10296,2;15893,8;12215,8;14379,6;9696,6;10366,4;11148,2;19058,4;11895,0;8345,2;12033,0;13334,4;14677,0;11287,0;19216,2;18536,8;17418,2;13761,0;11691,0;13160,4;12852,0;16621,0;20601,4;14116,6;24353,2;16278,0;17291,8;14319,6;6953,2;14593,8;14852,2;15051,8;12980,2;8759,6;16570,8;11698,2;10884,0;13612,0;9296,4;10209,6;11360,8;11708,0;19299,8;18192,8;13139,0;13943,4;16429,0;15360,8;11157,0;44701,4;13682,8;12852,0;20341,8;24170,6;22596,2;15598,2;19536,6;20285,2;23416,2;25859,8;84340,0;10257,8;74556,2;128860,6;41238,4;37190,4;24807,2;14445,2;46871,0;13565,4;11719,0;21362,4;12123,0;100810,2;165038,4;12978,8;21045,0;81910,2;22059,2;114054,2;45596,2;54648,0;49933,6;36151,8;24498,4;11327,6;11465,0;34054,8;12863,4;10335,6;12264,2;10154,8;13851,4;11130,6;11010,0;13260,6;10000,4;7017,6;14072,6;8223,8;11213,0;18637,6;16159,0;17569,8;16621,8;11744,0;14946,4;13810,0;11265,8;13440,8;12178,0;8593,2;10994,0;15465,2;7499,6;10029,0;11101,8;6976,8;11269,6;4677,0;12852,0;24468,6;28346,6;25546,2;23304,8;25756,0;23710,0;19293,6;21114,0;24389,0;23174,0;20775,0;19630,2;19525,4;20907,0;25877,4;22081,4;14427,4;16651,2;7691,4;11579,8;10899,8;13404,4;12628,4;12852,0
8,98;19622,571428571428;10099,57142857143;15479,142857142857;11068,142857142857;11671,857142857143;15754,285714285714;13859,57142857143;11271,57142857143;13108,714285714286;9249,0;9414,714285714286;9666,714285714286;11804,285714285714;11980,0;11762,142857142857;12491,857142857143;10405,57142857143;13037,857142857143;10400,714285714286;12237,857142857143;9871,142857142857;8121,857142857143;12615,57142857143;15501,714285714286;13795,714285714286;7854,0;11442,57142857143;12701,714285714286;13301,857142857143;10772,857142857143;16664,14285714286;18113,428571428572;17642,714285714286;12621,0;13156,714285714286;12214,857142857143;12384,142857142857;17219,428571428572;20107,0;12472,42857142857;22631,714285714286;16070,57142857143;16192,42857142857;13561,285714285714;6198,857142857143;12982,42857142857;16512,571428571428;15310,42857142857;13094,57142857143;9640,42857142857;15234,142857142857;10465,142857142857;10087,42857142857;13127,285714285714;8894,42857142857;10263,714285714286;11594,285714285714;11588,42857142857;18116,714285714286;18314,285714285714;13511,42857142857;15946,57142857143;15046,42857142857;15725,142857142857;9809,285714285714;40265,71428571428;13189,0;12384,142857142857;20170,285714285714;27798,285714285714;26416,14285714286;15214,285714285714;20606,14285714286;18857,14285714286;24657,714285714286;35714,57142857143;63063,0;10559,0;59724,857142857145;89843,42857142857;85620,71428571429;100803,14285714286;62945,57142857143;15073,142857142857;109642,42857142857;14010,857142857143;12617,285714285714;19538,85714285714;12053,857142857143;79490,0;123242,14285714286;11493,42857142857;26658,571428571428;63502,42857142857;25329,14285714286;86180,71428571429;49868,28571428572;57703,0;48473,0;36783,42857142857;24604,428571428572;11284,857142857143;12717,714285714286;33497,857142857145;13116,142857142857;10851,285714285714;11947,142857142857;11913,42857142857;14664,57142857143;9909,42857142857;9426,285714285714;11322,42857142857;10302,57142857143;7999,428571428572;13791,42857142857;6554,857142857143;12624,285714285714;16037,714285714286;17643,0;15741,857142857143;16685,428571428572;9259,57142857143;13550,714285714286;12920,42857142857;14258,142857142857;13153,857142857143;12372,0;10221,857142857143;9657,0;14635,857142857143;9254,142857142857;9403,857142857143;10816,57142857143;6139,0;10751,42857142857;5343,571428571428;12384,142857142857;21826,428571428572;25795,85714285714;25196,714285714286;21371,0;23238,571428571428;22810,0;19024,14285714286;21389,285714285714;22990,285714285714;23448,85714285714;18830,428571428572;19419,14285714286;19675,14285714286;20310,14285714286;23357,285714285714;21898,428571428572;14339,857142857143;16929,14285714286;9029,57142857143;12633,57142857143;9539,57142857143;11732,42857142857;12994,57142857143;12384,142857142857
8,99;18077,833333333332;9633,333333333334;15318,333333333334;10888,333333333334;10956,166666666666;14820,333333333334;11534,666666666666;11393,666666666666;11195,166666666666;9179,666666666666;9380,666666666666;11704,166666666666;12586,0;11014,666666666666;10267,0;11613,833333333334;10850,666666666666;11817,333333333334;11547,833333333334;13107,0;9831,5;8021,833333333333;11279,0;15989,666666666666;14704,833333333334;7438,333333333333;10228,333333333334;12756,333333333334;12627,333333333334;9371,833333333334;17087,666666666668;18686,666666666668;16500,166666666668;11533,833333333334;14295,666666666666;12017,5;11299,5;16680,333333333332;20952,0;12012,5;20414,166666666668;13311,333333333334;14320,833333333334;13200,333333333334;6055,166666666667;13180,0;16459,833333333332;14914,166666666666;14428,833333333334;8369,666666666666;15919,0;9136,5;8536,333333333334;12911,5;8636,666666666666;11039,5;11478,0;10455,833333333334;14973,833333333334;17125,5;13820,0;13634,666666666666;17809,166666666668;15286,666666666666;9770,333333333334;39582,833333333336;13988,666666666666;11299,5;25299,166666666668;42150,166666666664;36495,666666666664;12454,166666666666;19870,666666666668;16811,0;48293,833333333336;94447,33333333333;50928,166666666664;11271,166666666666;50461,5;67104,66666666667;91177,16666666667;124561,5;91100,5;13719,0;120675,16666666667;12895,833333333334;13699,833333333334;20563,0;13515,666666666666;62121,833333333336;82215,0;12317,333333333334;28455,833333333332;48346,166666666664;27237,833333333332;62990,0;42984,0;63059,166666666664;54285,166666666664;39043,5;24361,5;11319,166666666666;12911,5;31029,0;13095,333333333334;11371,5;12244,666666666666;9027,166666666666;13841,5;11545,833333333334;7417,333333333333;12245,166666666666;10672,333333333334;9267,833333333334;13304,666666666666;6646,5;13793,166666666666;16688,333333333332;17241,666666666668;17489,166666666668;16428,0;8290,0;14628,0;13106,333333333334;13528,333333333334;13847,666666666666;12645,166666666666;9249,833333333334;10011,5;16134,833333333334;9138,666666666666;9120,833333333334;10235,833333333334;5576,5;9686,166666666666;5493,0;11299,5;22957,333333333332;24871,0;24893,666666666668;18610,5;22533,333333333332;22734,333333333332;18720,666666666668;19636,666666666668;20805,5;23049,5;17900,166666666668;17907,5;18022,833333333332;17120,0;23620,0;20742,0;13490,833333333334;16749,833333333332;9377,5;11640,333333333334;9719,0;10749,166666666666;13229,666666666666;11299,5
9,0;17281,2;7927,2;14374,4;10516,0;10846,2;13878,2;11955,4;12088,2;10771,8;9614,4;8222,8;11048,4;12636,2;8088,8;9964,8;11659,8;10026,2;13478,2;9891,2;10847,4;10977,0;7919,2;11494,0;16058,6;13327,8;6408,2;10505,4;12432,8;10549,8;9314,0;18536,0;20807,4;14229,2;12215,4;15331,0;11301,2;8743,6;14926,0;18687,0;12583,0;19009,0;12867,0;12967,6;15295,2;5602,2;11634,4;14683,2;14151,0;14576,2;8252,2;17371,8;9704,0;9621,4;13252,8;9997,6;10559,8;13096,2;14098,4;11842,0;19883,4;12422,6;13541,4;16496,0;14865,0;9840,0;35685,6;14778,6;8743,6;33288,2;43547,2;39840,8;13479,6;18567,4;18199,0;87173,6;133084,4;43884,2;13016,8;42559,6;56544,4;72544,2;99754,4;78452,6;14681,6;95721,0;11553,6;14303,6;19405,0;14436,0;53078,2;66027,8;12457,8;27430,4;43672,8;26032,6;52129,0;42155,4;60341,2;53795,6;39752,6;22353,0;11620,8;11414,6;33020,4;13106,2;10229,6;12910,6;8147,8;13330,8;8375,4;6224,6;11455,0;9769,6;7730,0;11965,0;7698,0;14111,8;17725,6;16836,6;15075,8;14505,0;7367,8;15217,0;14669,0;12759,4;12113,6;12218,4;9664,6;8931,8;15828,4;10366,4;8885,2;8368,4;6689,8;9895,4;5761,6;8743,6;23416,6;21682,0;23042,8;18410,8;20916,6;21695,6;18950,8;19855,2;21073,0;22349,0;16938,4;16817,2;19208,2;18758,0;22463,0;23259,0;13038,8;17214,0;11080,2;8791,4;10990,6;10647,6;12789,0;8743,6
9,01;18565,666666666668;8314,333333333334;13644,0;9260,166666666666;9415,333333333334;11706,166666666666;12900,5;11133,666666666666;11661,666666666666;9766,0;8634,666666666666;10936,666666666666;11342,666666666666;8029,333333333333;9350,666666666666;12139,333333333334;10793,333333333334;13482,0;11925,666666666666;11154,5;11037,666666666666;8277,0;12483,0;15895,833333333334;12907,666666666666;6627,0;10486,166666666666;12023,333333333334;10692,666666666666;9787,333333333334;19002,666666666668;19569,0;14597,0;11629,333333333334;13077,5;9739,0;8410,333333333334;15663,666666666666;18343,666666666668;12236,5;17985,166666666668;11779,0;11673,333333333334;12627,0;5247,5;12130,333333333334;14700,333333333334;14782,0;13888,666666666666;8154,833333333333;15315,333333333334;8876,0;8100,166666666667;14922,166666666666;9248,666666666666;11768,5;13754,5;12251,0;13324,166666666666;17964,166666666668;10272,666666666666;12556,166666666666;14820,166666666666;15332,333333333334;9190,166666666666;33157,833333333336;12905,666666666666;8410,333333333334;34665,333333333336;41797,166666666664;36587,166666666664;13033,166666666666;16610,333333333332;15889,666666666666;95913,83333333333;114016,33333333333;41245,166666666664;13178,833333333334;40573,0;51354,5;60638,0;76729,0;67086,66666666667;12684,166666666666;77859,5;13827,0;14659,666666666666;17576,166666666668;13115,333333333334;45517,666666666664;58798,666666666664;12170,0;26916,833333333332;44556,333333333336;25398,0;48704,0;38729,166666666664;60023,5;52282,166666666664;40669,5;24238,833333333332;11413,5;10702,833333333334;32132,666666666668;14055,0;11366,166666666666;12324,0;8897,333333333334;12676,666666666666;7932,0;7554,333333333333;11990,0;9056,833333333334;8776,333333333334;13050,833333333334;8048,833333333333;13110,166666666666;16653,166666666668;16502,666666666668;16604,333333333332;15521,333333333334;8726,833333333334;14194,0;14510,333333333334;11732,166666666666;11823,5;11551,333333333334;10466,333333333334;9899,833333333334;15589,0;7574,0;9858,333333333334;8580,5;7949,833333333333;9552,5;5805,833333333333;8410,333333333334;23687,5;21704,5;23576,5;17371,333333333332;22531,0;20528,333333333332;18963,666666666668;18513,166666666668;21074,333333333332;21015,166666666668;17183,0;17658,666666666668;19735,833333333332;20655,333333333332;22568,5;23891,666666666668;13381,0;16775,5;11712,166666666666;8939,166666666666;10679,666666666666;11996,0;12506,666666666666;8410,333333333334
9,02;18325,285714285714;8061,428571428572;11912,57142857143;10662,42857142857;7018,142857142857;12496,0;11937,0;11112,0;11534,0;10091,285714285714;8748,57142857143;11306,857142857143;12417,42857142857;7963,571428571428;10150,857142857143;12303,0;9314,857142857143;13097,0;12072,285714285714;10518,142857142857;9667,714285714286;9913,57142857143;10580,714285714286;15948,0;13181,142857142857;7803,285714285715;9621,142857142857;13218,42857142857;12585,714285714286;10473,0;17935,14285714286;19270,14285714286;14921,857142857143;10785,42857142857;14665,285714285714;9437,285714285714;8272,0;14457,142857142857;17802,85714285714;10992,142857142857;17408,285714285714;12886,57142857143;10991,285714285714;10955,857142857143;5992,428571428572;11338,0;15510,57142857143;14315,142857142857;13931,714285714286;7508,285714285715;15458,42857142857;8203,42857142857;9736,142857142857;14821,57142857143;9562,714285714286;11645,57142857143;11966,714285714286;12353,142857142857;14653,42857142857;18424,571428571428;12719,142857142857;13629,714285714286;16402,0;14440,714285714286;9412,714285714286;33624,142857142855;12651,714285714286;8272,0;33447,42857142857;38742,42857142857;36354,71428571428;13424,714285714286;16329,714285714286;20380,428571428572;75252,71428571429;82788,28571428571;44805,857142857145;11329,285714285714;40735,57142857143;53230,142857142855;51314,28571428572;61187,28571428572;54190,857142857145;13364,714285714286;64418,28571428572;12861,42857142857;13519,57142857143;19402,571428571428;14382,42857142857;48682,57142857143;58321,71428571428;11370,0;26126,0;46381,57142857143;25611,85714285714;51841,0;37879,42857142857;60485,42857142857;51017,57142857143;38630,28571428572;24477,14285714286;9953,0;9924,285714285714;30252,85714285714;13075,0;12405,285714285714;12859,42857142857;9727,0;14188,57142857143;9737,142857142857;6338,857142857143;10627,142857142857;9049,142857142857;8701,0;13181,0;6549,857142857143;12568,57142857143;17100,14285714286;16723,428571428572;17699,14285714286;16250,714285714286;8556,42857142857;14185,714285714286;13363,0;12143,142857142857;12145,714285714286;12107,57142857143;9066,857142857143;11136,285714285714;14154,57142857143;8011,714285714285;10194,142857142857;10076,285714285714;8298,285714285714;9266,57142857143;5374,285714285715;8272,0;21876,0;21207,85714285714;22582,428571428572;19825,285714285714;20923,85714285714;19902,714285714286;19241,285714285714;17955,285714285714;19829,285714285714;19844,0;17968,85714285714;18655,0;19123,714285714286;19243,14285714286;22582,0;22105,571428571428;13589,714285714286;13845,57142857143;10093,714285714286;8785,142857142857;10787,285714285714;11959,142857142857;13689,714285714286;8272,0
9,03;17896,0;10109,4;10746,4;8583,4;7915,8;12088,2;12455,0;11119,0;10005,6;12028,6;9132,2;12486,2;12250,4;8578,6;9095,4;11005,8;9066,6;12461,2;10512,6;11373,6;9515,8;8795,8;11345,6;13492,4;13708,2;7301,6;10585,0;12472,4;13010,6;10762,8;15560,6;19426,4;15964,2;8066,2;13775,6;10659,6;9083,6;13232,0;18221,8;10556,0;15746,4;13268,8;9678,8;10986,0;7543,0;10232,4;14039,6;14868,2;15197,6;6908,8;15621,6;9471,4;10584,4;15337,4;9913,0;8884,6;13244,0;11506,6;15480,4;15633,0;12677,4;12083,2;16736,2;14736,8;11810,4;38095,6;12814,6;9083,6;31192,8;34664,0;33002,0;12400,4;16394,4;26548,0;61778,4;68149,2;49003,2;10823,8;49019,6;67413,4;46693,6;55277,6;48090,0;13946,4;56121,8;12183,6;13840,0;19038,8;16557,6;45428,2;58892,2;11875,0;24609,2;45614,0;26332,2;50556,4;37792,0;61401,6;53695,0;39668,8;23513,0;8426,0;10648,8;29448,0;12382,2;11934,2;11509,8;9187,6;13084,6;9083,4;7460,4;12411,2;8563,8;8327,2;15301,4;3933,2;9874,2;16216,8;16073,4;18153,6;15599,8;9302,2;13035,4;13164,6;12449,2;11789,8;11281,8;10580,0;11228,4;14287,6;7350,8;9725,6;10629,0;7287,6;9416,4;8437,0;9083,6;22651,2;22768,4;19983,4;19370,0;21866,4;21516,0;20144,8;18185,8;20011,0;19572,8;17612,6;17598,6;17312,2;20049,4;21975,6;21045,4;11485,6;15038,0;11359,8;11117,6;10218,6;12547,6;12858,2;9083,6
9,04;16746,714285714286;9230,0;13251,42857142857;9090,714285714286;8532,42857142857;12920,857142857143;12882,285714285714;10649,42857142857;11525,57142857143;11798,285714285714;8059,857142857143;13087,714285714286;11949,714285714286;8322,714285714286;9305,0;11504,42857142857;8474,142857142857;13612,42857142857;10289,142857142857;10928,0;9660,57142857143;8894,0;11379,142857142857;15255,42857142857;14163,714285714286;6331,714285714285;10987,285714285714;14845,857142857143;13399,57142857143;9308,714285714286;15717,714285714286;18066,14285714286;16903,285714285714;8871,42857142857;13790,857142857143;11214,142857142857;8287,857142857143;12000,57142857143;17549,714285714286;11308,857142857143;15386,285714285714;10965,142857142857;10578,857142857143;11335,857142857143;8690,0;13345,857142857143;15049,0;16000,57142857143;14667,142857142857;9075,0;13193,714285714286;8413,57142857143;9818,714285714286;15017,142857142857;11766,57142857143;9743,857142857143;12712,857142857143;9912,57142857143;14374,857142857143;14494,857142857143;11073,285714285714;12254,142857142857;15599,57142857143;14458,142857142857;11385,714285714286;36798,142857142855;13055,714285714286;8287,857142857143;29364,571428571428;32325,714285714286;30524,571428571428;12283,0;15689,57142857143;27275,285714285714;51092,0;55655,142857142855;42690,42857142857;10682,285714285714;48289,0;69840,42857142857;46059,57142857143;52352,57142857143;45114,28571428572;13845,142857142857;56247,28571428572;12560,714285714286;12915,42857142857;19437,428571428572;14573,42857142857;47259,71428571428;66132,42857142857;13035,714285714286;22368,0;48869,857142857145;26210,428571428572;54861,0;35029,142857142855;69518,71428571429;58469,142857142855;42772,42857142857;26077,285714285714;9763,714285714286;11661,142857142857;31967,0;12202,0;10964,42857142857;9891,42857142857;11809,0;12710,142857142857;9432,857142857143;8288,857142857143;12900,42857142857;9423,285714285714;11118,42857142857;14923,714285714286;4649,571428571428;9490,857142857143;16836,285714285714;17029,285714285714;17251,714285714286;14452,0;8701,42857142857;14442,285714285714;13425,42857142857;12016,857142857143;11379,0;11881,42857142857;9066,0;10427,0;16026,285714285714;8447,285714285714;8833,142857142857;11079,142857142857;6555,285714285715;9540,285714285714;10103,57142857143;8287,857142857143;21516,714285714286;21742,285714285714;20693,714285714286;19749,714285714286;22972,0;23173,571428571428;20451,85714285714;17030,14285714286;20753,85714285714;19943,571428571428;16571,14285714286;18229,85714285714;19310,0;18402,714285714286;22482,571428571428;21287,571428571428;12106,42857142857;14069,57142857143;10977,0;9876,714285714286;11860,57142857143;12366,142857142857;10827,57142857143;8287,857142857143
9,05;15740,4;9331,8;11185,8;9571,2;8111,0;11392,8;11698,8;11403,2;11714,6;11387,6;8607,2;12106,2;11817,8;9709,2;8797,4;11571,0;9607,8;13824,6;9528,2;10081,8;11357,2;8570,0;10588,2;15280,6;13480,4;6633,0;10312,2;14533,2;11045,4;9093,8;17606,8;20116,4;16052,4;10614,4;13253,8;12187,6;8744,8;14027,6;16630,0;12287,2;14113,4;12316,6;12406,2;11478,8;7316,6;13224,6;15855,8;14806,6;14931,4;8749,8;13620,2;8613,8;8376,8;16094,6;11587,6;9343,4;13062,4;10983,6;14046,8;14325,0;11928,0;12450,4;14922,6;14027,8;10409,4;32708,6;14299,2;8744,8;30750,4;34707,0;29974,6;13295,0;15635,6;28003,0;44998,0;46803,8;35828,8;12557,2;41417,0;52843,6;51179,4;54615,0;41851,8;14359,4;57632,8;12211,8;13105,2;21285,2;14551,6;45212,4;65749,4;13782,6;21994,6;42339,2;23866,8;45577,0;34083,4;76835,4;62756,4;46307,2;27661,4;10464,0;11732,0;34831,0;12640,0;12201,6;8267,8;10261,0;13281,0;10856,2;7405,6;12841,4;10230,0;10748,8;13242,2;6279,6;8895,2;17230,8;15385,0;18013,6;15019,2;8470,6;12837,8;13895,0;13144,8;11194,2;12622,0;9652,0;10510,8;14936,6;8642,6;9887,2;10544,4;8865,2;9563,8;8341,0;8744,8;23043,4;20324,8;21241,8;18602,0;21538,0;20528,8;19792,2;15954,2;19722,4;22184,0;17591,6;17324,2;18761,6;19597,0;22532,8;20281,0;13477,0;12028,4;10327,8;10328,6;10163,0;12238,4;8836,2;8744,8
9,06;16563,285714285714;8095,571428571428;11491,0;11251,42857142857;8572,142857142857;12420,57142857143;11173,714285714286;12520,0;12058,857142857143;11834,42857142857;8226,714285714286;10768,0;12132,57142857143;9254,714285714286;10587,57142857143;10643,714285714286;8992,285714285714;12005,857142857143;10611,714285714286;10467,57142857143;10894,57142857143;9919,285714285714;10928,42857142857;14752,42857142857;15570,142857142857;7037,285714285715;10777,42857142857;15828,285714285714;10229,142857142857;10096,0;17959,285714285714;19036,428571428572;13547,57142857143;10919,285714285714;11528,285714285714;9665,0;8744,142857142857;12562,0;15977,57142857143;12890,42857142857;14799,714285714286;14167,714285714286;11793,0;12211,285714285714;5788,285714285715;14338,142857142857;17288,14285714286;14278,57142857143;15649,57142857143;8418,142857142857;12944,0;8848,714285714286;10613,0;14433,285714285714;11680,285714285714;9551,285714285714;12431,142857142857;13703,285714285714;15472,285714285714;17429,85714285714;10816,857142857143;13363,0;16345,285714285714;13217,0;9840,285714285714;33162,57142857143;10400,285714285714;8744,142857142857;40300,142857142855;41785,57142857143;31694,0;13303,57142857143;17851,85714285714;26062,14285714286;44576,42857142857;54443,71428571428;31385,0;11478,285714285714;35605,857142857145;39602,28571428572;57735,142857142855;59416,42857142857;44809,0;13895,0;63335,28571428572;11748,142857142857;12550,714285714286;21739,714285714286;13170,42857142857;37393,57142857143;49030,857142857145;12062,0;22332,85714285714;34648,142857142855;21642,714285714286;38572,0;29999,0;80758,14285714286;68314,42857142857;48811,28571428572;25926,85714285714;11168,285714285714;12363,857142857143;37282,857142857145;12513,57142857143;11103,0;11108,42857142857;9607,857142857143;12327,57142857143;8729,285714285714;6968,714285714285;12565,0;10470,42857142857;10350,714285714286;14627,42857142857;6289,142857142857;8708,714285714286;17712,285714285714;15842,142857142857;16584,85714285714;15839,142857142857;10248,42857142857;13296,857142857143;14154,57142857143;14143,57142857143;10882,714285714286;12504,714285714286;9498,285714285714;11667,714285714286;15369,714285714286;9183,0;9751,285714285714;10330,0;7363,285714285715;9860,285714285714;8301,42857142857;8744,142857142857;23330,428571428572;20022,428571428572;22505,14285714286;17641,85714285714;21027,428571428572;20176,0;20323,428571428572;16868,714285714286;16917,85714285714;23689,285714285714;19140,14285714286;17903,85714285714;16052,857142857143;19645,14285714286;21662,14285714286;21047,285714285714;14677,857142857143;14002,857142857143;11377,0;10069,42857142857;10093,857142857143;13231,57142857143;10458,142857142857;8744,142857142857
9,07;17317,166666666668;9547,833333333334;11681,0;12025,333333333334;8781,666666666666;12186,833333333334;10107,5;12039,333333333334;13121,166666666666;11578,333333333334;8878,166666666666;10988,333333333334;12408,0;8425,5;9233,833333333334;11509,0;9981,0;12787,5;10311,0;9014,333333333334;10318,166666666666;5846,0;12257,833333333334;15110,166666666666;15396,5;7436,833333333333;9738,833333333334;14366,0;11723,833333333334;8119,333333333333;20536,333333333332;19751,333333333332;13791,333333333334;12083,666666666666;10918,666666666666;10319,333333333334;10391,166666666666;14100,166666666666;16826,666666666668;12140,166666666666;14672,0;13136,833333333334;11690,5;10812,666666666666;4443,0;12741,833333333334;17579,333333333332;13555,166666666666;15519,666666666666;8726,166666666666;14288,333333333334;8807,5;11751,5;14657,0;10798,333333333334;10289,833333333334;13576,0;12067,333333333334;16025,333333333334;18623,666666666668;10325,333333333334;15349,5;16857,5;12948,166666666666;11789,166666666666;34893,333333333336;11825,333333333334;10391,166666666666;42370,5;42579,833333333336;32841,833333333336;13581,333333333334;18700,166666666668;25658,0;55629,5;78932,83333333333;29189,333333333332;12028,333333333334;29583,166666666668;32375,833333333332;49308,666666666664;54239,0;41049,5;16009,5;57600,0;11818,833333333334;12242,666666666666;21142,333333333332;13473,333333333334;29017,833333333332;38253,0;11011,0;21158,333333333332;32215,333333333332;22273,5;33811,0;26635,666666666668;81194,83333333333;67585,83333333333;49495,666666666664;25361,666666666668;10825,5;12074,833333333334;36845,5;12637,0;10719,833333333334;11758,5;8766,666666666666;13387,833333333334;9355,333333333334;8191,833333333333;12846,166666666666;9393,5;9761,0;13374,166666666666;6254,833333333333;9526,166666666666;19375,166666666668;16725,166666666668;16469,833333333332;16033,5;9894,833333333334;11477,666666666666;14787,166666666666;13156,333333333334;11510,0;12323,5;10073,666666666666;9902,333333333334;16237,666666666666;8046,5;8856,333333333334;10932,666666666666;7577,833333333333;8467,0;10371,166666666666;10391,166666666666;22826,666666666668;21048,166666666668;22629,0;18573,166666666668;19688,166666666668;20254,5;19604,166666666668;19246,0;17937,333333333332;23125,666666666668;19617,166666666668;19582,5;16588,0;21148,666666666668;24919,166666666668;23080,5;16292,0;15830,166666666666;9253,666666666666;9699,0;10455,5;11639,5;12023,0;10391,166666666666
9,08;17992,4;9088,4;12211,6;12827,2;10195,0;11217,6;11351,4;13074,8;12253,4;12338,6;9782,4;11472,4;11437,2;10743,0;9893,8;10231,0;11572,2;14325,6;10291,6;8970,8;10717,4;7617,8;13706,0;15669,4;15501,6;9335,8;10582,6;15149,4;12030,0;8979,0;22814,8;19700,8;15117,2;11236,4;11358,4;9853,4;10483,0;13389,0;16552,8;13422,8;15497,6;13534,2;10560,8;11176,8;7273,2;12046,4;15946,4;14185,6;14256,6;8489,2;12947,4;10631,0;9806,0;15325,2;11577,4;9738,2;12851,8;12637,2;16720,8;17923,6;10779,2;13721,2;16275,2;12101,6;12102,0;40427,2;11907,4;10483,0;38556,0;36439,2;30599,6;15013,0;19995,2;28070,6;57579,6;76670,6;26707,0;13712,2;28463,2;28556,8;42738,6;41982,0;37189,6;14528,4;47296,6;11150,0;14418,8;21258,2;14035,2;27351,4;35073,2;11586,2;19914,0;30025,4;21387,2;30831,4;27646,2;70179,6;62594,0;46911,2;27641,0;10918,4;11548,2;34992,4;12717,8;10806,6;11337,2;8323,0;14407,4;7797,4;7093,8;9043,6;7756,4;11751,2;13163,6;7325,8;11529,8;18535,8;17321,8;16860,6;17131,6;9207,0;12946,2;15652,8;12248,8;11611,8;12225,0;11727,0;8448,4;15901,0;6938,8;9462,6;8813,0;8068,2;9462,8;10337,6;10483,0;24830,2;21662,4;23112,0;18517,0;20646,0;20892,8;19132,8;19057,2;20835,8;22020,4;20088,8;20549,0;19442,6;21806,4;22852,4;22622,2;19807,0;15008,8;9879,2;10780,2;10008,8;11666,8;10833,0;10483,0
