PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36
1864.7322077052816,-1673.834985205023,-549.8631403571663,25.266809566839928,351.5381712523451,705.591523636865,770.3928583899151,-748.3838528748862,364.6929056733241,-414.6845724385104,772.8833336757405,-55.87169954762058,229.2023910031763,248.73220621196114,254.92282763642805,-141.7965210083786,228.95959615549455,-315.6694510955758,-187.41916950562495,128.74602981476977,441.814481786388,337.29235865078385,282.16198218662873,43.01364351271691,284.8595679963243,145.77958348217751,-114.15308458705339,102.3162789581097,-28.178344285548004,263.58414235384635,31.818167608560984,-452.52297298946473,236.6476974952909,106.24761828591534,-222.00410587270284,-287.34940889022306
-1254.0267275189346,1397.7006441158446,1220.535929221278,964.5141017889237,-551.4589210441837,-151.13453931466967,371.68611471284413,-78.96346832268763,7.473338474649964,-524.6101364986736,-247.73323183201626,-449.61796169440487,56.40467224646527,163.87998245962748,74.32942618365054,383.9621570002229,-860.456101413863,-499.97080772305384,-1109.8534229729346,-1475.821851635903,124.56327793823729,507.97738039670617,-244.13044220788777,20.300084762278857,-469.45589897654673,34.711854013726466,754.126715923676,265.715469793805,100.45119508108594,-65.58241077007463,17.823432472846854,-610.8673451971325,-70.84438529705672,143.45107618418058,-518.5160616952317,21.248539801640764
1981.7422066475328,3595.8240379957006,2717.611690508604,1059.6165648767421,1010.6422673398763,-48.3173493313662,603.4989407937771,-370.68177816158675,307.7576470349392,-886.8972197297339,32.02531093906233,-645.4131583926549,-914.3262792811211,-9.048720488738828,374.7477611700481,205.91073423620475,1298.4049535911138,641.3973473535648,1121.2257409408235,-96.82048472174345,131.2947497533844,-102.35678105473582,-393.2191957000974,-820.4243743942363,641.1147712998585,432.41420278498475,-239.2324840461428,-586.2021967949605,-56.96088497012369,713.935158212298,-417.35050551288407,-148.18380910815154,-153.12852379992205,227.88798205046896,-656.7478529610444,481.9592173130281
-1578.5321399596337,-2681.555276530772,1916.006641671361,-245.90156730354823,800.4983550618119,-212.80706764915763,-117.67957600702036,579.5322168827536,-396.22020291124454,670.6572371182361,39.075738698129356,-1208.5360406842092,-741.962581442212,65.68893810021736,-139.7900751669281,150.3137844912448,-307.8603365502514,383.8858791224629,95.8370790444234,366.87951547901804,47.68366557370307,244.25240223033381,-261.4262263447005,227.72040896089328,-205.7984859790397,16.381867634552513,75.59275449445617,44.138216601185505,57.18724046479147,-28.749503434178425,59.960180822772514,243.15987211048622,-101.98425970760168,-64.79281900666243,-212.10650556130634,-195.4171250360739
-11.249930315029468,-358.07827664155946,1188.4243453823533,1328.238740652071,1442.8647040500655,-1405.9223627891797,-1197.5081284265748,694.9319141066342,-935.575289750795,2333.203123726801,1577.4369221085267,715.9275176984936,2325.722159640975,-532.2568314303518,722.1862181364792,-557.9400057216374,1387.1314948307931,-800.00706185531,-782.0200791868468,-1289.559805162514,-71.97825793937338,-854.5118120758332,311.2653913938872,-775.6378436637987,-351.337414753432,-64.45375859357321,-1007.0376046160178,195.80385278931743,-900.7047524375192,347.76214210974376,-335.4598694387175,606.8725247172914,-492.0173964911869,-332.1710874755424,-451.58110585184033,-422.2854493595813
1809.7797674939386,-755.6400804413269,-1342.9963831856219,558.0346876880103,216.3937041335543,144.8755614999836,82.12927163948525,-883.4165464295719,-28.00682026491322,-119.53791255243628,574.8234807720801,-351.19729844389997,163.89513016474092,309.5438911820292,121.57991674609274,371.5483388899574,-1.8193639792262828,-278.97375018131936,-101.68855506786537,69.33770816525939,-322.96266896543807,-55.81015115266381,-47.60338518339462,210.91269320677978,247.13140032782943,288.5418646610059,23.907782142443104,242.60090739483613,-222.64574937790886,176.25243880132123,19.452929231670577,24.91021924837941,-189.3480882563864,-37.07061215076639,176.46706191942795,-14.675394504536298
652.8557921757647,-1537.6073309815051,269.1198545913043,-512.2203401524525,-319.8755760187252,907.3954986971779,1007.1308367803833,-763.4977147873566,238.11438740427923,578.9344033441225,-558.7668137239585,513.6340387638868,618.79191034414,-588.7439791919784,240.07654668757402,630.3941375657212,59.53934809610611,48.30002074368842,-91.10014104667873,-41.50018831965377,293.24681309799547,67.17780730182443,-62.708105666244855,-13.34779650904765,155.19015946745208,-86.26770582184896,95.19587571065345,-100.6122026433288,313.56422957707315,-111.25494976262287,30.00707101523727,290.37261828864064,-133.31488052964716,-56.4394312449175,-80.34611109647868,265.8694258508611
-1997.1932248612593,-1353.1244171565259,1224.2121140892925,273.1740441954897,157.14255461120192,-675.4383687329353,-474.37147279715435,950.4165692931831,-865.8061205855877,1688.5078454158934,763.0686832384021,-950.8857428485026,-290.6312735634005,-293.20780445800034,330.83942048391793,-169.21416179092654,555.0591451557765,-492.5545401445886,-244.69839611227556,-353.1485885650604,117.4710760554597,-3.7437412613680205,631.1330136444643,58.02843371809448,871.765435821448,-60.58075944505622,229.29445564699662,-187.7896059784077,508.00203826909734,-16.17982395923167,115.6750344188897,-569.7807393655731,363.3495460985588,171.7950491871744,206.25763978123368,550.8191886271088
-794.6124921550232,-2719.6574003838864,1947.1703701874865,353.6567671916809,1528.1064788425706,-842.9470952782341,-775.9683573490308,450.0920121520502,-670.7066829211545,900.3821004093294,158.82389084873296,-869.5445228747961,-813.8699728410912,-142.45843642581366,-331.77789772922995,-293.7507177281603,-100.14928676967439,497.09822109306896,-177.1063978552589,539.9158064100208,566.0140190009649,514.1641972168533,-242.83960285957141,189.47736868104053,-120.71225150501525,4.517988082123601,333.3165727749406,-14.1018915150865,169.08979498028526,-14.143651217326404,184.93275541928284,26.672195626940372,-17.463283936693845,95.67855701043423,166.42447042708835,-282.81139736838713
1047.5572594912671,-2327.399408456409,1991.0703200344783,-1553.7069739784797,416.18156417284183,1099.955087247332,1243.0520446800472,-832.0810715962638,311.99967159098,307.99056796539907,-356.84951991211994,1286.3195815671975,436.9571937954588,120.08231899281616,-303.24598573199955,-470.3536541223427,256.98728930324353,-77.57584382535074,99.86002968781482,-211.92704702605684,-324.63024483575634,-228.28796161628372,215.93534950087272,-83.3871534599537,261.57759692381404,-59.06701146957745,434.8825572877049,-249.55583040747226,44.32486788902849,-297.37032841553844,231.36139076547852,-302.85838755098064,-264.66663128534833,269.21019930205557,642.1816510324833,161.37508701176574
-282.76439781695615,-2550.6225938863013,1495.5155554811927,-856.4920206019038,552.0020112218765,222.083281263705,159.01560475042956,16.450636924501197,155.3460733105668,-500.4992410588618,182.58422230040074,-188.0636240218637,-81.16228613062165,297.03357604077655,-207.37097711105918,-177.88636847703557,-245.97508630537857,57.63507538719268,90.91720606644188,74.01773779636676,8.538608160174471,-203.0677420091082,-277.69281701086686,-162.2484812266026,-417.8150222464849,102.16986824407913,-63.07445243216913,96.5039775922784,-436.9251911509521,-158.40806972599134,-145.18673823524847,29.947225269627175,-331.4194749173444,-3.6316963196255934,219.30294425960915,-119.7465821771726
-1042.1666152087603,-808.1145929084914,-1117.084028548113,1337.5844085742588,-836.0878548873499,-239.69427092545052,-109.74607577907386,-1005.3501860736369,-621.2446988383002,-298.071844324148,-761.4364691557547,-364.1744615644242,-551.4311236646327,-62.37183474350897,-132.58215287312618,158.08006324954226,119.83200247027479,18.25988834153694,716.3654337223206,-728.1045845305383,-470.8432912862017,-523.307226528727,370.765791174307,112.52710557913994,-213.769757043389,-425.8239863320675,-132.72916650534182,-250.89004024093606,210.9449542510487,-502.9218744034973,-209.40971185026257,220.31102224026802,73.64415039231048,-54.398083049486345,-18.10033425544326,-81.98879012344196
3570.2331182499634,-2557.886946067786,861.8387580903982,-2200.4806181517647,808.7450757946611,144.2932410838119,-799.6492243871762,-497.613353730025,533.2193569143365,-784.19309403332,-1019.6674767106967,-208.8409451770952,881.4073490383242,-1118.9624964205875,766.2023628811273,1110.8309033362875,333.3630314180376,276.9896387695173,-839.2223878470145,5.945443329686088,403.24775604291057,-232.42408513886969,86.5900742222139,298.7286298060105,57.26879647270869,-565.3198066287338,205.63565794971566,-242.52357457969092,922.3178949112466,-1.062431813103341,60.75673315244206,1531.1605380342728,100.0080969237071,-145.42981788365685,-463.30583928809756,441.4129713769708
339.62529348091493,-1013.9406822029043,-1128.398792448393,1704.6308547562476,535.0892758418057,-930.93389726309,-810.8447011282334,-1103.9504372248682,-315.5165592036237,-530.72175729439,-144.92354151388818,-84.61237498844062,-545.5002587664026,70.92541822175957,-135.95391532806215,-23.768995866254066,35.28093768297148,-99.24606360988207,257.9777902008517,7.276802051321993,15.74326600148946,-140.81869172941222,553.4065874681316,139.36175178117108,391.6655988209991,-32.36636477571567,195.88102525207182,-147.60782827965406,-52.033534200988825,201.24051474833533,-112.89598245537421,173.2470761903852,-108.59568183803742,101.68702045060206,-86.86942878716896,-477.71312838490456
-368.0900158090568,162.77263065694666,506.76216303109186,-82.16499820129823,-1345.3394081613053,934.1082194479653,1375.9863541912907,-1026.453436315415,-115.91165281457424,458.1071757098275,-433.10262944476165,373.85216313845376,245.93425213382017,170.2355726550916,-395.3646997660745,19.929850918892374,717.0303090872206,-317.3566956842026,-305.38182186321717,-382.43222260164515,319.7556529189428,844.0603759141628,-182.60364209872017,564.6287371483156,305.06603997358997,-190.61886778058803,186.51863229534175,-380.29467896098976,-91.59769469183225,-2.7854940399067774,268.9197169709723,46.55188901393362,66.24640832345415,-159.82647175335464,266.39181940508894,-229.66830380249766
-1590.84000726315,-2504.9729107574776,1833.0449254160708,-180.16160530125467,782.7555506707268,-359.2328126669284,-295.0019192407978,593.7399604412673,-358.61890029533197,564.7310241103331,53.23334399217974,-992.9539116343922,-581.9802316140198,-70.82162837363758,-127.26651269845513,39.00545079852197,-229.62137223047415,401.6097698905024,-77.77352548898186,384.1413529490746,336.9944070139096,317.06512783926786,-376.9480634980113,128.1675760099453,-205.8335558446465,2.740345465399106,-29.634776648271124,7.160452827802294,81.84282029822323,-50.73102692859557,24.8447666420177,229.6691525799966,-34.670891800447926,-159.4356434687518,-371.1900340935367,-182.3208055509302
-1194.5580145772717,1198.112386446201,901.1557475738692,638.9063804100238,-954.478241799348,-282.23193798511744,148.51300025118198,-276.7679647048508,50.914681560236446,-220.8662398499445,-713.0516635540072,-393.3138692378203,78.7099484176639,268.188372133363,1241.5091378043533,-480.84590823343035,248.9831812894129,-731.3441741204441,-855.6688312756982,1644.6495149081106,-154.01826487328992,-777.0569071564229,-157.0385577364519,291.06666144878443,-370.2733611819723,-108.94408837712906,8.31787548941478,-286.4794365757633,8.725115704310397,-194.97909476755564,-393.18933942913554,-484.33225681778856,-511.7536733898151,200.86670945651318,-176.41590412349254,46.42737530075794
232.13350711243797,1290.8414488201133,2378.4053057971505,406.7171886985862,245.05074903589477,-202.78783216094484,322.91606427507975,-31.88602804226341,0.6814405132593007,-492.968885356169,-66.2203384578892,834.0275751620376,-844.7680436911874,-825.6053642001516,916.2002753365972,-42.374282888690665,2400.0660875664903,-215.91012616890123,232.99352771131376,592.9674999701535,-1336.2228262637666,-63.464403312857605,46.16620549788936,653.9169151254816,-946.0496650864004,662.5224610068641,987.0068777937963,1699.0118142179995,197.29607496981245,-207.0668867294991,982.9839107250943,65.19700511782354,508.68176661972456,177.34249086433272,-78.71224042447045,-414.38003723752007
-1928.8298147340681,-2282.4604397640387,1879.7265820495486,-620.0632125402018,272.5117658580026,82.33092703181015,162.94066586798533,248.1562252292354,183.75025871212594,-293.662557336937,-127.76504867678868,-80.83810255449492,-171.16542027388766,326.39112353457216,-132.34396259697314,-138.95609927689168,-453.4807685475234,169.81149115113558,360.3866333848683,140.0539905627235,-170.4874420540289,-17.447097099252186,-359.5513796408599,-111.27355903877607,-505.95384898105357,79.406034365072,-110.87962341007666,32.61599114047483,-372.7510284649247,135.77063470837535,-71.079716387388,50.048902207853885,-178.0180168308614,36.29709473550041,-104.36508726985645,-78.37336398207228
691.6728072457182,-2573.6928404164396,1356.5823443034383,-1201.0401338484635,332.9752415427008,968.4260089704878,1012.6389166093559,-710.6961635334471,340.9978133415061,39.21415748650054,-177.02644799099136,414.0222791180104,264.45304387850246,50.171958981604135,-205.52957114423097,-266.2882575450125,9.947714731745119,147.97800703747228,171.67893913067607,-264.2072599603089,-183.79184244568117,-211.57485667760872,-147.57114388428226,-174.9484632409744,-159.63933541152846,-91.03790766617004,51.93601103455642,-190.9510288558892,-104.37114357016793,-79.64231480049267,8.922179862689298,-103.78907466037083,-199.8904039204182,359.6454099812015,308.4213265141056,123.29409902589775
2172.0021632037206,1124.8864960800558,447.5051787801983,-405.47833407629923,-187.54523965675472,426.36597393191556,516.1465301715978,63.82895322260993,-140.32034025699045,271.292053711034,1287.3096530074308,684.3912098227482,-1054.766537085999,-614.3187580792253,-253.7751128406021,-967.8619566811354,-79.923727367942,497.067580434883,633.1526960496943,-81.19880223741842,-127.46515893418983,-13.440725924935641,91.64356238947988,-287.851883839798,-322.19438507396876,-72.75618556100764,87.41217583769235,543.330025574257,17.14684881202917,-521.7898223243225,-401.5913678464611,-292.47218655170803,-120.99891045953132,-533.8374186781406,-711.1496653022255,87.03198613957301
3044.348841956239,646.7461768445575,1980.8994165251008,-2692.7694131687026,-84.24214703813968,-702.2542327795802,-1211.1396911324562,490.7305542066285,-353.3087026938526,-212.05928846285374,-565.5658120716406,832.6517771259487,-456.5398966542778,-126.49352941404254,-895.6742292555646,-428.6095055796716,-41.514785364210425,318.079023019161,-84.86777651157591,-642.0271596129227,-137.19446050962355,-305.6959414179354,608.0587497133092,128.17947730800682,161.7007021322194,197.11562448803804,74.70583147417885,223.6724975027861,-235.34671855253038,28.608828050263806,-469.288090884302,-331.58253650834894,-723.6512931870157,591.2876052129013,828.501349680252,-201.2126488302482
-1055.7781243603447,-1146.8563984400328,706.0262326995025,-741.8435446185217,-589.5006732376014,-285.6558765596314,-631.1553777226424,344.63135435237444,133.05209162526342,-745.3235637746021,-136.41279206971896,181.62394800148724,334.70351542483706,-403.64959211616406,770.1916698243073,-68.70584794630666,-560.0188406158544,-429.23193056080413,-183.5272537290419,29.033420766539788,-439.79232325063373,-23.64226816050051,-409.72054517720994,68.54278317155224,985.0740871985794,401.27031269770106,498.32285954063224,-139.5969248460915,-526.4269332442009,-237.99860085163814,509.819650747212,525.387439534293,-83.5971081418941,-422.921595935421,131.5038289153228,-11.737558818426576
364.96475861633473,-1094.103371949928,-1381.319814517069,1237.197034265445,-21.46478527502405,-165.04325613547118,-110.68129307700497,-919.3379846350269,-206.49371270726772,-429.4919806155356,-17.831324113948888,-406.5684607159807,-251.04402039839007,69.0922487925532,-1.3739134060302187,248.77785753360493,-100.35716231042451,-94.96576569028542,63.19695619251869,-173.60563517151917,-270.0326686061308,-256.6887840013469,306.7566222895626,140.80800502922133,160.55112264346639,76.00801112786021,-112.6770687137777,133.69135779988605,-110.6876527813721,177.6392283766852,17.984986595066278,73.0392034509799,2.3805352218286306,117.18879207820976,44.738679745836336,-122.46669324679156
-2010.8829721574857,997.8629842759237,-1851.4229505515902,-1860.6095995876153,1131.9373887887418,-1646.4719453713515,1465.8389367636612,71.09375083987817,360.0357166879991,34.1046122822309,-170.99860659729327,-221.8187539288224,-136.03516480573134,-122.47715627486116,-57.94099070417673,76.01803876082174,40.35067237977395,-134.33194703728046,-152.6151791040108,29.65931794540499,5.2455571138619,265.0501955171092,733.6626804450394,-277.3259831716955,-601.2030936952143,1247.6497508368177,-57.7080335841198,-641.895596245215,-107.29353562232218,-415.289817823972,-3.7732392383310334,215.57684497552546,73.74268310214596,-14.080625133291665,12.009994710140143,134.29778329375023
-2901.2283389748864,1154.9623675729079,-741.6682586282637,-283.50425512622735,823.3928262577462,2457.0980414695555,-1852.6998326892735,-123.73278662243047,348.51702632543015,218.38196826965807,102.78816912528437,-31.137493433938783,56.213380122475954,-74.31514779246919,-62.875711612911815,-47.72320630180887,21.55103225638826,-60.20699927052688,-29.62576886974322,69.66437748681778,27.200660745342343,165.74104650425352,379.5767689848777,-48.466888232837825,-317.5932741998893,683.9943714966123,-152.7092364453946,-351.6250876053056,-77.03046622463694,-408.7006869516948,29.871229372475906,37.52962899031752,165.2145213047479,-81.77403162094124,62.01425661350123,173.2928522383073
-2717.612935450914,1968.172175060458,-623.3249826550812,-542.8409893854514,1539.9495015623377,2713.5673084281475,-1678.093748022136,-316.58761838719516,-174.1899164330957,-16.34551151032528,-139.34542737117522,-104.92370673804453,-49.55219907825313,84.95183145059012,83.28408723654523,49.39794918400933,162.31064964810534,208.25773995606073,-165.74245734298395,11.8875179914648,95.07002201558298,10.053714474100982,147.71770891661797,22.62056384707054,-66.07033875640536,58.10059894745821,47.21187220776783,-47.79138486422294,11.801912090688157,65.26463641031597,23.47881312557185,0.8158432827906065,-118.60546051800324,-74.76934477075069,110.59388686039134,-217.58836318990743
-2838.8739038307835,1235.9333133921148,-845.242264189544,-378.3182056053828,1025.8974795537083,2591.1511458749146,-1904.8376435376424,-184.20353298318025,268.28691195801116,208.49205696258306,141.49083156377085,40.08103479286373,-103.7614394657618,-21.574466674422307,-113.60413324340729,-38.89690288931423,21.432860770084684,-132.2474151158946,8.376828994792936,85.60942942054538,3.884276783631439,49.543257537324095,194.12531811916844,1.8372899157526938,-144.34952049545586,428.8658081000338,-99.47767537289135,-210.91335688727585,-67.22453043174862,-240.93046480616493,25.516493697297413,102.479674384399,147.0795982691192,111.81657142161154,-66.37033332959282,319.38259223240595
135.3819097046629,-645.0448951672776,-1132.809169044987,181.77382191726818,-1385.646646801716,711.496836662722,750.2969241054867,-556.6742416950403,-234.3272677617608,96.13138469825398,27.16733844602471,-627.0876263473822,97.05991899658751,-77.61714327352483,-51.01790655426684,238.09637608979847,586.4203344016464,175.45386325734015,-186.63163937052832,-323.70691057314133,-76.46128061573408,-60.222783649765724,-548.0560204203956,-417.7682374018658,-443.7648839784469,-63.58156384810352,-637.3660162330422,184.35658732542012,-373.21242410557835,272.57470533488964,329.8993717473676,-476.19645166391666,802.5275253488281,-285.4617476369531,400.6743994387524,286.78375924155404
1823.1928374640954,691.7887921329286,-383.6433626195608,-1211.15072986048,-702.2975236330233,-759.3673130885478,-1493.1214262195238,668.3361390430737,29.765474011618462,-1000.8903604300934,771.8639462650622,-251.2064606027245,-226.6736384930615,-770.3447268637151,595.8842982877244,-410.1228554119174,-436.79683215255363,-22.211548557569376,-67.63132318037908,65.2590125793322,-146.7848137379586,164.54780713455818,-197.12771474697647,-146.30372858190938,112.27138888973879,-91.5694448483606,-14.445251713146332,-189.3959453214657,-85.75815032874534,105.73759635032344,132.6165848836309,-38.56265412797782,434.66772643496085,210.85673694655705,-72.79768378025429,-180.29413297672622
-2604.641746195659,1756.460456760217,-579.1875569674394,-530.2151248046592,1287.7138194244417,2045.3828975367499,-1105.2265462490002,-184.13199617585397,-449.6990102172583,-128.53420376863025,-215.1349010330049,-46.74821235164386,-71.35882633836101,168.5693021076265,313.6766992135938,170.31619481465688,-93.65651509850903,245.60936072159757,-414.13914469575127,-237.51188518264405,188.58858157029442,69.24049215856954,86.58923098332794,-3.146221629761839,-108.09505072220588,-72.25743425780786,186.69182890966687,-59.32795231003919,65.09798821006216,185.47666211503943,-49.26641057768393,-98.63554718475388,-188.57244958980576,-201.02598647482984,139.09153717782155,-501.39496795025116
-2240.1514742553572,1011.2255610046633,-1775.7259507589335,-1748.6138222714612,1109.0133608149533,-1990.01974541647,1304.044867098971,108.26691919617045,1144.4282029422047,139.79102989082273,-242.82209167097585,-380.5677430160268,-179.61506756083577,-255.800563898798,-124.32412962653194,21.874212463643232,83.02355323312635,-260.6416888367147,-168.85066973162284,-6.929124190969229,95.19790599375642,332.69947062811633,966.1417120281892,-304.4666272391782,-718.7276512568782,1612.8281588723025,-252.15744311999282,-772.8041031248689,-127.21730903622478,-579.5477590680658,127.09647070930289,223.68673577065087,242.5654482485079,-105.55093803703777,35.22073436315511,76.16878459029249
-2828.9814132347924,1213.6778029789034,-748.4313765657444,-287.0363276994412,907.9694972791789,2441.4783337168615,-1769.7628152674033,-160.82593063056456,301.7288801739511,196.2057945467576,83.5016367854733,-20.86550064053327,-26.119151196052783,-40.18070688915098,-78.51999350668552,-45.07018062569581,-28.171495665052937,-90.69746689788481,-11.42246594943313,19.43561268766485,1.9175834097330156,58.2000575361742,183.4959610483965,-0.2286629166633019,-159.59868077433316,311.97308195520367,-125.72941757868264,-124.7222211123841,-45.427541931308774,-290.4887665295297,28.828297011957826,-14.094445081552076,177.58487869691837,17.67580945378932,-2.730155450312877,209.68900843931365
-2905.5210067129515,1246.6094284301057,-907.9717350540278,-472.4477325218518,1133.8432712298136,2274.3816264602947,-1533.951317253887,-93.88907966587769,-100.0861516045223,59.466332578231004,84.30214426150273,70.78013390301412,23.79866301357239,-13.772423444279246,-43.11297257833254,-46.88848169969761,70.92651997226686,44.88639779440736,118.35010068629353,76.19708395751142,-31.19504503119237,-80.0502104910065,-172.87351007960422,42.532203192206445,160.25706275032053,-318.03099210570383,-0.8263471729949805,170.49360023615236,35.284704834713516,103.42868060719863,-26.69432342566794,-105.35287804698763,-12.438121534671819,122.0928508516366,-83.89257563152542,33.058101998943656
582.3093960213176,-700.2758951759236,-1505.595335452647,2090.2075345028875,110.60056708620554,912.6799045871877,836.3899046290942,3516.926787781641,535.2024031049808,88.29744875164069,-1467.274654045526,138.2604629955143,-111.54911064338657,186.57705632805084,-134.951579249623,-389.0823339623529,-114.30504861933508,175.73160438815654,-58.327252107944226,-208.3454354081408,-1082.6997240138141,-145.6600261693544,-73.12687327765262,-184.19687287671357,62.28699320736014,88.4673987274825,-160.534159323798,-560.5184417086555,-279.89007761844215,428.5550188645639,478.4637430035659,-154.69792496941153,81.67109582753902,775.7417011753075,-574.2940686404228,-440.72852616747923
-2015.6868217525669,488.86978698809503,-405.2600940291749,111.54363615649291,-488.6298811254114,-1111.5884888722424,25.568918453516574,306.37055449620203,631.6257432079561,260.5876582899949,908.4761250846142,991.7784291941665,360.7753178901324,1287.0299510688942,1582.5054920488756,420.9470507123492,137.14479224362293,3066.5439160845385,-232.2820067007134,-932.6079312309141,587.6930595011299,-967.7622898001358,-495.47778463551595,1976.3448536026078,314.2947888136168,668.9886109163793,-416.3493031832114,-166.99397847019284,100.46414983780869,-232.0801516872551,10.278280480870286,-358.7186198803982,139.43746298550414,-35.885569981736346,29.945044224151843,28.327565653763298
-1921.4198348778145,143.1023913428426,-183.7194653723557,343.92217606367706,-854.505586845757,-368.9467933774787,146.89383783521228,444.2198362398281,-0.9166817220856607,-329.52403092777723,-15.27989262803659,367.1398103328742,-130.21737059501825,-59.94908926339858,760.6152633167982,-310.0724025447664,581.448552431878,-575.906548173711,431.06841856051363,-33.7629684979761,40.49630161372281,2620.941224679289,381.7059272562362,1525.5841226503667,-104.69524447971493,-850.869706273383,-925.7386791573522,384.47268691988745,-1037.4037170032188,-361.86941749511607,-1085.414339896377,558.3136864561562,74.34117753785618,627.3093313225454,97.28676366966617,455.8059898347979
320.8450735039039,-396.0419756094349,-816.7012327113207,-77.4535792274596,-1152.6739923565463,560.5280292519363,676.8177774048436,-776.5158358130683,-134.71873572228972,829.0107411673647,-324.29691087138167,-152.1682472094719,250.64489187371382,-177.5932653693345,219.8938899630626,7.696003846783597,116.00355670282651,65.5086808948795,-25.566818869332497,-137.92128464274714,69.3337487776763,183.69270753098456,-317.8422804738771,-54.79762193290789,103.28642950538922,60.64619790292681,139.2527000892107,-22.45961168716755,43.457349208044704,18.580296395928755,22.938058506175917,-45.31062257405049,-3.1179990008004896,7.904533578915081,-91.54834029385586,21.350440712022227
-2012.7752886011824,759.6788384767746,-1108.1619917156916,-629.6223573982086,376.2037097316748,-1380.1897283389712,-679.743146687764,-443.53732079231304,4146.287250395756,1218.9633699848778,-181.1245445540356,-299.31106291975675,-743.8396835821698,-383.0394362765645,-409.33762678857187,-85.50097620700004,212.4193998010186,-179.09405432336106,-44.03308572707877,-280.72847324561707,25.73784612404686,-306.46240117297594,-500.2804033742667,48.05370617207905,263.34404184566046,-767.9026280771758,16.002842927418865,391.1839182448235,23.58990279012056,208.57389845261682,-9.171818845215723,-36.207550892062635,-123.56284153215917,4.805579532614446,5.1893929296524925,-95.73525294440795
-2053.187526527667,740.9588349119306,-1184.1124724228441,-616.8797603922606,498.9750826383659,-1389.5256263904998,-466.18323484619776,-394.1860437227141,4147.12491220752,1127.2821244336806,-12.369636302943517,-375.74661994448144,-669.6933943210282,-523.2302707381733,-657.6966746050763,-208.9235122124107,154.01007806856393,-462.30784768195775,-64.28170783709096,-202.15562696597797,30.257881221004258,-250.8064932011172,-450.39062645370825,-44.86161960072507,293.6743419403507,-603.273519439341,-115.81805837715534,433.6401361635587,-65.35728101737668,-58.74260894679851,30.284943695021592,-141.74279959096486,-94.77592181968836,-6.4952662032978505,70.13091328309129,-52.64896319365578
712.4773572169822,-690.2624401448995,-1159.5681383877602,693.5111642910282,-818.925393706882,1137.040502622814,1233.1553897190665,738.0848146729974,40.05759206930263,604.8565738394087,-434.1681852269008,-115.15400003377971,94.1411240742226,-218.6821824973379,-22.003373831493526,102.15949477328178,209.99124344951488,165.27779356505408,-84.74202239591013,-252.82838089738092,-145.05906628183945,-28.699558260876508,-333.26095788476107,-254.93347325240867,73.59669369795965,71.68919761080369,110.19296186211659,-90.99547582153474,-138.98174315828646,1.7277374041022409,-4.722085755787672,131.63024698542756,163.2091183931433,196.23184746145037,58.73365018254962,-50.60402309477437
3692.2904876705875,385.1813710191689,-1079.6350132432217,-1820.6522230731646,-1249.3535477190974,-68.69652152555007,-1019.0117670096765,107.40027189368627,-71.50416170810378,-416.5813650021737,-304.17952306824486,-875.1032957806796,24.66885741100358,-1095.7982662301317,488.0538724754767,281.22078180426206,549.0199194324897,372.1546028237145,-285.9169641081294,-87.41427907478563,272.61984312432236,16.16314599471418,-93.34451199277714,-115.81730694049293,-428.03275498752544,-459.29303790311434,-75.15614743381569,-133.57737539840585,395.62086867425796,110.36249865588175,361.78090532050294,222.47639883337197,232.8772611099573,-57.015939193533555,158.54121268549676,131.62465418634952
1080.7260713370356,1035.101278055564,130.62709416490216,-844.3060026624148,-1591.412173000989,260.4117016947479,366.4567629188231,-657.1012322584222,-441.5118797992463,886.001717687345,-736.3037189358889,75.4865841539079,-256.4780872665414,-168.61380336395447,-492.57527109709366,-633.5205372313444,182.3088804496461,368.5852399803005,-108.36536750734213,153.49364927056246,488.24944925133036,194.04857432411063,133.92790655253424,-25.185993137135004,234.69957009508835,125.45160456213108,-192.8033270747107,-110.08355010583149,-85.12628164556995,380.1231923260354,171.02326617855246,-112.06953864763469,-125.98308062819234,-70.58705485922876,-214.1645298015957,-308.34973455888047
3081.11315992158,-1391.719778450831,-1792.785018083175,3197.646327717624,2290.3235210879857,-266.55853634823194,-427.4448710973173,1566.3126153982103,122.82962602829205,-31.30675611282861,-1613.9884276351977,1085.4096396473835,13.00843071457214,-816.1790002274378,-658.4116049129016,685.2502759781902,153.10829585892483,852.4500554375442,-1135.182542119998,612.6394184440157,-560.898258572876,686.0346180668463,-103.26591265937586,-146.52917506580155,504.335093332317,446.0734272619103,-195.0903941151437,399.3068419676483,1.839312006444051,-242.55376101404732,-662.046222417994,-822.9294000630932,-5.618602563914798,-742.9892875041049,60.42680315335716,237.59729977084646
